HMDBP,Metabolite,direction,status
HMDBP01048,HMDB0001114,Reactand,Experimental
HMDBP01048,HMDB0000827,Product,Experimental
HMDBP01048,HMDB0004258,Reactand,Experimental
HMDBP01048,HMDB0002212,Product,Experimental
HMDBP01048,HMDB0001322,Reactand,Experimental
HMDBP01048,HMDB0000207,Product,Experimental
HMDBP01048,HMDB0001064,Reactand,Experimental
HMDBP01048,HMDB0000673,Product,Experimental
HMDBP01048,HMDB0006290,Reactand,Experimental
HMDBP01048,HMDB0001388,Product,Experimental
HMDBP01048,HMDB0060311,Reactand,Experimental
HMDBP01048,HMDB0001999,Product,Experimental
HMDBP01048,HMDB0060198,Reactand,Experimental
HMDBP01048,HMDB0002183,Product,Experimental
HMDBP01048,HMDB0006368,Reactand,Experimental
HMDBP01048,HMDB0003073,Product,Experimental
HMDBP01048,HMDB0060185,Reactand,Experimental
HMDBP01048,HMDB0002925,Product,Experimental
HMDBP01048,HMDB0006523,Reactand,Experimental
HMDBP01048,HMDB0001043,Product,Experimental
HMDBP01048,HMDB0001275,Reactand,Experimental
HMDBP01049,HMDB0001374,Reactand,Experimental
HMDBP01049,HMDB0002111,Reactand,Experimental
HMDBP01049,HMDB0000619,Product,Experimental
HMDBP01049,HMDB0001423,Product,Experimental
HMDBP01049,HMDB0000518,Reactand,Experimental
HMDBP01049,HMDB0001423,Reactand,Experimental
HMDBP01049,HMDB0006292,Product,Experimental
HMDBP01049,HMDB0002111,Product,Experimental
HMDBP00146,HMDB0001377,Reactand,Experimental
HMDBP00146,HMDB0003125,Reactand,Experimental
HMDBP00146,HMDB0001088,Reactand,Experimental
HMDBP00146,HMDB0001248,Reactand,Experimental
HMDBP00146,HMDB0001197,Product,Experimental
HMDBP00146,HMDB0002009,Product,Experimental
HMDBP00146,HMDB0001338,Reactand,Experimental
HMDBP00146,HMDB0003945,Product,Experimental
HMDBP00146,HMDB0001070,Reactand,Experimental
HMDBP00146,HMDB0003949,Product,Experimental
HMDBP00146,HMDB0003571,Reactand,Experimental
HMDBP00146,HMDB0003712,Product,Experimental
HMDBP00146,HMDB0001521,Reactand,Experimental
HMDBP00146,HMDB0003946,Product,Experimental
HMDBP00146,HMDB0002845,Reactand,Experimental
HMDBP00146,HMDB0003944,Product,Experimental
HMDBP00146,HMDB0006404,Reactand,Experimental
HMDBP00146,HMDB0003948,Product,Experimental
HMDBP00146,HMDB0011115,Reactand,Experimental
HMDBP00146,HMDB0011122,Product,Experimental
HMDBP00146,HMDB0011114,Reactand,Experimental
HMDBP00146,HMDB0011121,Product,Experimental
HMDBP00146,HMDB0011113,Reactand,Experimental
HMDBP00146,HMDB0011120,Product,Experimental
HMDBP00146,HMDB0006243,Reactand,Experimental
HMDBP00146,HMDB0006260,Product,Experimental
HMDBP00146,HMDB0060225,Reactand,Experimental
HMDBP00146,HMDB0060308,Product,Experimental
HMDBP00164,HMDB0002111,Reactand,Experimental
HMDBP00164,HMDB0060307,Reactand,Experimental
HMDBP00164,HMDB0006889,Reactand,Experimental
HMDBP00164,HMDB0060306,Reactand,Experimental
HMDBP00164,HMDB0006895,Reactand,Experimental
HMDBP00192,HMDB0001377,Reactand,Experimental
HMDBP00192,HMDB0003125,Reactand,Experimental
HMDBP00192,HMDB0001088,Reactand,Experimental
HMDBP00192,HMDB0001248,Reactand,Experimental
HMDBP00192,HMDB0001197,Product,Experimental
HMDBP00192,HMDB0002009,Product,Experimental
HMDBP00192,HMDB0001338,Reactand,Experimental
HMDBP00192,HMDB0003945,Product,Experimental
HMDBP00192,HMDB0001070,Reactand,Experimental
HMDBP00192,HMDB0003949,Product,Experimental
HMDBP00192,HMDB0003571,Reactand,Experimental
HMDBP00192,HMDB0003712,Product,Experimental
HMDBP00192,HMDB0001521,Reactand,Experimental
HMDBP00192,HMDB0003946,Product,Experimental
HMDBP00192,HMDB0002845,Reactand,Experimental
HMDBP00192,HMDB0003944,Product,Experimental
HMDBP00192,HMDB0006404,Reactand,Experimental
HMDBP00192,HMDB0003948,Product,Experimental
HMDBP00192,HMDB0011115,Reactand,Experimental
HMDBP00192,HMDB0011122,Product,Experimental
HMDBP00192,HMDB0011114,Reactand,Experimental
HMDBP00192,HMDB0011121,Product,Experimental
HMDBP00192,HMDB0011113,Reactand,Experimental
HMDBP00192,HMDB0011120,Product,Experimental
HMDBP00192,HMDB0006243,Reactand,Experimental
HMDBP00192,HMDB0006260,Product,Experimental
HMDBP00192,HMDB0060225,Reactand,Experimental
HMDBP00192,HMDB0060308,Product,Experimental
HMDBP11006,HMDB0002111,Reactand,Experimental
HMDBP11006,HMDB0001429,Reactand,Experimental
HMDBP08699,HMDB0000538,Reactand,Experimental
HMDBP08699,HMDB0001423,Reactand,Experimental
HMDBP08699,HMDB0000045,Reactand,Experimental
HMDBP08699,HMDB0000250,Product,Experimental
HMDBP08699,HMDB0000039,Reactand,Experimental
HMDBP08699,HMDB0000045,Product,Experimental
HMDBP08699,HMDB0001088,Product,Experimental
HMDBP08700,HMDB0000538,Reactand,Experimental
HMDBP08700,HMDB0001423,Reactand,Experimental
HMDBP08700,HMDB0000045,Reactand,Experimental
HMDBP08700,HMDB0000250,Product,Experimental
HMDBP08700,HMDB0000039,Reactand,Experimental
HMDBP08700,HMDB0000045,Product,Experimental
HMDBP08700,HMDB0001088,Product,Experimental
HMDBP00042,HMDB0000538,Reactand,Experimental
HMDBP00042,HMDB0000042,Reactand,Experimental
HMDBP00042,HMDB0001423,Reactand,Experimental
HMDBP00042,HMDB0000045,Product,Experimental
HMDBP00042,HMDB0000250,Product,Experimental
HMDBP00042,HMDB0001206,Product,Experimental
HMDBP00042,HMDB0006880,Reactand,Experimental
HMDBP00042,HMDB0006880,Product,Experimental
HMDBP00042,HMDB0006806,Reactand,Experimental
HMDBP00042,HMDB0001275,Product,Experimental
HMDBP00042,HMDB0000237,Reactand,Experimental
HMDBP00042,HMDB0006806,Product,Experimental
HMDBP00037,HMDB0000538,Reactand,Experimental
HMDBP00037,HMDB0000042,Reactand,Experimental
HMDBP00037,HMDB0001423,Reactand,Experimental
HMDBP00037,HMDB0000045,Product,Experimental
HMDBP00037,HMDB0000250,Product,Experimental
HMDBP00037,HMDB0001206,Product,Experimental
HMDBP00037,HMDB0006880,Reactand,Experimental
HMDBP00037,HMDB0006880,Product,Experimental
HMDBP00037,HMDB0006806,Reactand,Experimental
HMDBP00037,HMDB0001275,Product,Experimental
HMDBP00037,HMDB0000237,Reactand,Experimental
HMDBP00037,HMDB0006806,Product,Experimental
HMDBP00577,HMDB0000538,Reactand,Experimental
HMDBP00577,HMDB0001423,Reactand,Experimental
HMDBP00577,HMDB0000045,Reactand,Experimental
HMDBP00577,HMDB0000250,Product,Experimental
HMDBP00577,HMDB0000220,Reactand,Experimental
HMDBP00577,HMDB0000045,Product,Experimental
HMDBP00577,HMDB0001338,Product,Experimental
HMDBP00647,HMDB0000538,Reactand,Experimental
HMDBP00647,HMDB0001423,Reactand,Experimental
HMDBP00647,HMDB0000045,Reactand,Experimental
HMDBP00647,HMDB0000250,Product,Experimental
HMDBP00647,HMDB0000220,Reactand,Experimental
HMDBP00647,HMDB0000045,Product,Experimental
HMDBP00647,HMDB0001338,Product,Experimental
HMDBP00570,HMDB0000538,Reactand,Experimental
HMDBP00570,HMDB0001423,Reactand,Experimental
HMDBP00570,HMDB0000045,Reactand,Experimental
HMDBP00570,HMDB0000250,Product,Experimental
HMDBP00570,HMDB0000220,Reactand,Experimental
HMDBP00570,HMDB0000045,Product,Experimental
HMDBP00570,HMDB0001338,Product,Experimental
HMDBP00644,HMDB0000538,Reactand,Experimental
HMDBP00644,HMDB0001423,Reactand,Experimental
HMDBP00644,HMDB0000045,Reactand,Experimental
HMDBP00644,HMDB0000250,Product,Experimental
HMDBP00644,HMDB0000220,Reactand,Experimental
HMDBP00644,HMDB0000045,Product,Experimental
HMDBP00644,HMDB0001338,Product,Experimental
HMDBP00622,HMDB0000538,Reactand,Experimental
HMDBP00622,HMDB0001423,Reactand,Experimental
HMDBP00622,HMDB0000045,Reactand,Experimental
HMDBP00622,HMDB0000250,Product,Experimental
HMDBP00622,HMDB0000220,Reactand,Experimental
HMDBP00622,HMDB0000045,Product,Experimental
HMDBP00622,HMDB0001338,Product,Experimental
HMDBP04188,HMDB0000538,Reactand,Experimental
HMDBP04188,HMDB0001423,Reactand,Experimental
HMDBP04188,HMDB0000045,Reactand,Experimental
HMDBP04188,HMDB0000250,Product,Experimental
HMDBP04188,HMDB0001273,Reactand,Experimental
HMDBP04188,HMDB0014312,Reactand,Experimental
HMDBP04188,HMDB0000039,Reactand,Experimental
HMDBP04188,HMDB0000045,Product,Experimental
HMDBP04188,HMDB0001088,Product,Experimental
HMDBP08701,HMDB0000538,Reactand,Experimental
HMDBP08701,HMDB0001423,Reactand,Experimental
HMDBP08701,HMDB0000045,Reactand,Experimental
HMDBP08701,HMDB0000250,Product,Experimental
HMDBP08701,HMDB0000039,Reactand,Experimental
HMDBP08701,HMDB0000045,Product,Experimental
HMDBP08701,HMDB0001088,Product,Experimental
HMDBP09123,HMDB0000538,Reactand,Experimental
HMDBP09123,HMDB0001423,Reactand,Experimental
HMDBP09123,HMDB0000045,Reactand,Experimental
HMDBP09123,HMDB0000250,Product,Experimental
HMDBP09123,HMDB0000039,Reactand,Experimental
HMDBP09123,HMDB0000045,Product,Experimental
HMDBP09123,HMDB0001088,Product,Experimental
HMDBP08702,HMDB0000538,Reactand,Experimental
HMDBP08702,HMDB0001423,Reactand,Experimental
HMDBP08702,HMDB0000045,Reactand,Experimental
HMDBP08702,HMDB0000250,Product,Experimental
HMDBP08702,HMDB0000039,Reactand,Experimental
HMDBP08702,HMDB0000045,Product,Experimental
HMDBP08702,HMDB0001088,Product,Experimental
HMDBP08299,HMDB0000538,Reactand,Experimental
HMDBP08299,HMDB0001423,Reactand,Experimental
HMDBP08299,HMDB0000045,Reactand,Experimental
HMDBP08299,HMDB0000250,Product,Experimental
HMDBP11602,HMDB0000538,Reactand,Experimental
HMDBP11602,HMDB0000042,Reactand,Experimental
HMDBP11602,HMDB0001423,Reactand,Experimental
HMDBP11602,HMDB0000045,Product,Experimental
HMDBP11602,HMDB0000250,Product,Experimental
HMDBP11602,HMDB0001206,Product,Experimental
HMDBP11602,HMDB0006806,Reactand,Experimental
HMDBP11602,HMDB0001275,Product,Experimental
HMDBP11602,HMDB0000237,Reactand,Experimental
HMDBP11602,HMDB0006806,Product,Experimental
HMDBP00554,HMDB0002111,Reactand,Experimental
HMDBP00554,HMDB0003357,Reactand,Experimental
HMDBP00554,HMDB0000042,Product,Experimental
HMDBP00554,HMDB0000214,Product,Experimental
HMDBP00555,HMDB0002111,Reactand,Experimental
HMDBP00555,HMDB0000191,Reactand,Experimental
HMDBP00555,HMDB0000812,Reactand,Experimental
HMDBP00555,HMDB0000042,Product,Experimental
HMDBP00555,HMDB0000191,Product,Experimental
HMDBP00555,HMDB0060495,Reactand,Experimental
HMDBP00555,HMDB0000142,Product,Experimental
HMDBP00558,HMDB0000812,Reactand,Experimental
HMDBP00558,HMDB0002111,Reactand,Experimental
HMDBP00558,HMDB0000042,Product,Experimental
HMDBP00558,HMDB0000191,Product,Experimental
HMDBP00558,HMDB0060495,Reactand,Experimental
HMDBP00558,HMDB0000142,Product,Experimental
HMDBP00553,HMDB0002111,Reactand,Experimental
HMDBP00553,HMDB0001429,Reactand,Experimental
HMDBP00553,HMDB0001494,Reactand,Experimental
HMDBP00553,HMDB0000042,Product,Experimental
HMDBP00553,HMDB0001429,Product,Experimental
HMDBP00553,HMDB0060440,Reactand,Experimental
HMDBP00553,HMDB0001870,Product,Experimental
HMDBP00553,HMDB0001270,Reactand,Experimental
HMDBP00553,HMDB0000807,Product,Experimental
HMDBP00552,HMDB0002111,Reactand,Experimental
HMDBP00552,HMDB0001429,Reactand,Experimental
HMDBP00552,HMDB0001494,Reactand,Experimental
HMDBP00552,HMDB0000042,Product,Experimental
HMDBP00552,HMDB0001429,Product,Experimental
HMDBP00552,HMDB0060440,Reactand,Experimental
HMDBP00552,HMDB0001870,Product,Experimental
HMDBP00552,HMDB0001270,Reactand,Experimental
HMDBP00552,HMDB0000807,Product,Experimental
HMDBP10863,HMDB0002111,Reactand,Experimental
HMDBP10863,HMDB0000051,Reactand,Experimental
HMDBP00664,HMDB0000050,Reactand,Experimental
HMDBP00664,HMDB0002111,Reactand,Experimental
HMDBP00664,HMDB0000195,Product,Experimental
HMDBP00664,HMDB0000051,Product,Experimental
HMDBP00664,HMDB0000101,Reactand,Experimental
HMDBP00664,HMDB0000071,Product,Experimental
HMDBP00711,HMDB0000538,Reactand,Experimental
HMDBP00711,HMDB0000058,Product,Experimental
HMDBP00711,HMDB0000250,Product,Experimental
HMDBP00711,HMDB0001273,Reactand,Experimental
HMDBP00711,HMDB0001314,Product,Experimental
HMDBP00921,HMDB0000538,Reactand,Experimental
HMDBP00921,HMDB0000058,Product,Experimental
HMDBP00921,HMDB0000250,Product,Experimental
HMDBP00921,HMDB0001273,Reactand,Experimental
HMDBP00921,HMDB0001314,Product,Experimental
HMDBP00710,HMDB0000538,Reactand,Experimental
HMDBP00710,HMDB0000058,Product,Experimental
HMDBP00710,HMDB0000250,Product,Experimental
HMDBP00710,HMDB0001273,Reactand,Experimental
HMDBP00710,HMDB0001314,Product,Experimental
HMDBP00705,HMDB0000538,Reactand,Experimental
HMDBP00705,HMDB0000058,Product,Experimental
HMDBP00705,HMDB0000250,Product,Experimental
HMDBP00705,HMDB0001273,Reactand,Experimental
HMDBP00705,HMDB0001314,Product,Experimental
HMDBP00707,HMDB0000538,Reactand,Experimental
HMDBP00707,HMDB0000058,Product,Experimental
HMDBP00707,HMDB0000250,Product,Experimental
HMDBP00707,HMDB0001273,Reactand,Experimental
HMDBP00707,HMDB0001314,Product,Experimental
HMDBP00706,HMDB0000538,Reactand,Experimental
HMDBP00706,HMDB0000058,Product,Experimental
HMDBP00706,HMDB0000250,Product,Experimental
HMDBP00706,HMDB0001273,Reactand,Experimental
HMDBP00706,HMDB0001314,Product,Experimental
HMDBP00704,HMDB0000538,Reactand,Experimental
HMDBP00704,HMDB0000058,Product,Experimental
HMDBP00704,HMDB0000250,Product,Experimental
HMDBP00704,HMDB0001273,Reactand,Experimental
HMDBP00704,HMDB0001314,Product,Experimental
HMDBP00708,HMDB0000538,Reactand,Experimental
HMDBP00708,HMDB0000058,Product,Experimental
HMDBP00708,HMDB0000250,Product,Experimental
HMDBP00708,HMDB0001273,Reactand,Experimental
HMDBP00708,HMDB0001314,Product,Experimental
HMDBP00709,HMDB0000538,Reactand,Experimental
HMDBP00709,HMDB0000058,Product,Experimental
HMDBP00709,HMDB0000250,Product,Experimental
HMDBP00709,HMDB0001273,Reactand,Experimental
HMDBP00709,HMDB0001314,Product,Experimental
HMDBP04127,HMDB0000538,Reactand,Experimental
HMDBP04127,HMDB0000058,Product,Experimental
HMDBP04127,HMDB0000250,Product,Experimental
HMDBP04127,HMDB0001273,Reactand,Experimental
HMDBP04127,HMDB0001314,Product,Experimental
HMDBP02239,HMDB0000517,Reactand,Experimental
HMDBP02239,HMDB0001432,Product,Experimental
HMDBP02239,HMDB0001967,Product,Experimental
HMDBP00784,HMDB0000902,Reactand,Experimental
HMDBP00784,HMDB0001487,Reactand,Experimental
HMDBP00784,HMDB0059597,Product,Experimental
HMDBP00784,HMDB0000108,Reactand,Experimental
HMDBP00784,HMDB0000990,Product,Experimental
HMDBP00784,HMDB0001487,Product,Experimental
HMDBP00784,HMDB0000305,Reactand,Experimental
HMDBP00784,HMDB0001358,Product,Experimental
HMDBP00784,HMDB0000318,Reactand,Experimental
HMDBP00784,HMDB0006242,Product,Experimental
HMDBP00784,HMDB0060451,Reactand,Experimental
HMDBP00784,HMDB0059597,Reactand,Experimental
HMDBP00784,HMDB0041796,Product,Experimental
HMDBP00784,HMDB0000902,Product,Experimental
HMDBP00784,HMDB0002111,Product,Experimental
HMDBP00784,HMDB0060433,Reactand,Experimental
HMDBP00784,HMDB0060432,Product,Experimental
HMDBP00784,HMDB0060351,Reactand,Experimental
HMDBP00784,HMDB0060366,Product,Experimental
HMDBP00784,HMDB0060389,Reactand,Experimental
HMDBP00784,HMDB0060400,Product,Experimental
HMDBP00782,HMDB0000902,Reactand,Experimental
HMDBP00782,HMDB0001487,Reactand,Experimental
HMDBP00782,HMDB0059597,Product,Experimental
HMDBP00782,HMDB0000108,Reactand,Experimental
HMDBP00782,HMDB0000990,Product,Experimental
HMDBP00782,HMDB0001487,Product,Experimental
HMDBP00782,HMDB0000305,Reactand,Experimental
HMDBP00782,HMDB0001358,Product,Experimental
HMDBP00782,HMDB0000318,Reactand,Experimental
HMDBP00782,HMDB0006242,Product,Experimental
HMDBP00782,HMDB0060451,Reactand,Experimental
HMDBP00782,HMDB0059597,Reactand,Experimental
HMDBP00782,HMDB0041796,Product,Experimental
HMDBP00782,HMDB0000902,Product,Experimental
HMDBP00782,HMDB0002111,Product,Experimental
HMDBP00782,HMDB0060433,Reactand,Experimental
HMDBP00782,HMDB0060432,Product,Experimental
HMDBP00782,HMDB0060351,Reactand,Experimental
HMDBP00782,HMDB0060366,Product,Experimental
HMDBP00782,HMDB0060389,Reactand,Experimental
HMDBP00782,HMDB0060400,Product,Experimental
HMDBP00786,HMDB0000902,Reactand,Experimental
HMDBP00786,HMDB0001487,Reactand,Experimental
HMDBP00786,HMDB0059597,Product,Experimental
HMDBP00786,HMDB0000108,Reactand,Experimental
HMDBP00786,HMDB0000990,Product,Experimental
HMDBP00786,HMDB0001487,Product,Experimental
HMDBP00786,HMDB0000305,Reactand,Experimental
HMDBP00786,HMDB0001358,Product,Experimental
HMDBP00786,HMDB0000318,Reactand,Experimental
HMDBP00786,HMDB0006242,Product,Experimental
HMDBP00786,HMDB0060451,Reactand,Experimental
HMDBP00786,HMDB0059597,Reactand,Experimental
HMDBP00786,HMDB0041796,Product,Experimental
HMDBP00786,HMDB0000902,Product,Experimental
HMDBP00786,HMDB0002111,Product,Experimental
HMDBP00786,HMDB0060433,Reactand,Experimental
HMDBP00786,HMDB0060432,Product,Experimental
HMDBP00786,HMDB0060351,Reactand,Experimental
HMDBP00786,HMDB0060366,Product,Experimental
HMDBP00786,HMDB0060389,Reactand,Experimental
HMDBP00786,HMDB0060400,Product,Experimental
HMDBP00511,HMDB0000902,Reactand,Experimental
HMDBP00511,HMDB0001487,Reactand,Experimental
HMDBP00511,HMDB0059597,Product,Experimental
HMDBP00511,HMDB0000108,Reactand,Experimental
HMDBP00511,HMDB0000990,Product,Experimental
HMDBP00511,HMDB0001487,Product,Experimental
HMDBP00511,HMDB0000305,Reactand,Experimental
HMDBP00511,HMDB0001358,Product,Experimental
HMDBP00511,HMDB0000318,Reactand,Experimental
HMDBP00511,HMDB0006242,Product,Experimental
HMDBP00511,HMDB0060451,Reactand,Experimental
HMDBP00511,HMDB0059597,Reactand,Experimental
HMDBP00511,HMDB0041796,Product,Experimental
HMDBP00511,HMDB0000902,Product,Experimental
HMDBP00511,HMDB0002111,Product,Experimental
HMDBP00511,HMDB0060433,Reactand,Experimental
HMDBP00511,HMDB0060432,Product,Experimental
HMDBP00511,HMDB0060351,Reactand,Experimental
HMDBP00511,HMDB0060366,Product,Experimental
HMDBP00511,HMDB0060389,Reactand,Experimental
HMDBP00511,HMDB0060400,Product,Experimental
HMDBP00785,HMDB0000902,Reactand,Experimental
HMDBP00785,HMDB0001487,Reactand,Experimental
HMDBP00785,HMDB0059597,Product,Experimental
HMDBP00785,HMDB0000108,Reactand,Experimental
HMDBP00785,HMDB0000990,Product,Experimental
HMDBP00785,HMDB0001487,Product,Experimental
HMDBP00785,HMDB0000305,Reactand,Experimental
HMDBP00785,HMDB0001358,Product,Experimental
HMDBP00785,HMDB0000318,Reactand,Experimental
HMDBP00785,HMDB0006242,Product,Experimental
HMDBP00785,HMDB0060451,Reactand,Experimental
HMDBP00785,HMDB0059597,Reactand,Experimental
HMDBP00785,HMDB0041796,Product,Experimental
HMDBP00785,HMDB0000902,Product,Experimental
HMDBP00785,HMDB0002111,Product,Experimental
HMDBP00785,HMDB0060433,Reactand,Experimental
HMDBP00785,HMDB0060432,Product,Experimental
HMDBP00785,HMDB0060351,Reactand,Experimental
HMDBP00785,HMDB0060366,Product,Experimental
HMDBP00785,HMDB0060389,Reactand,Experimental
HMDBP00785,HMDB0060400,Product,Experimental
HMDBP00783,HMDB0000902,Reactand,Experimental
HMDBP00783,HMDB0001487,Reactand,Experimental
HMDBP00783,HMDB0059597,Product,Experimental
HMDBP00783,HMDB0000108,Reactand,Experimental
HMDBP00783,HMDB0000990,Product,Experimental
HMDBP00783,HMDB0001487,Product,Experimental
HMDBP00783,HMDB0000305,Reactand,Experimental
HMDBP00783,HMDB0001358,Product,Experimental
HMDBP00783,HMDB0000318,Reactand,Experimental
HMDBP00783,HMDB0006242,Product,Experimental
HMDBP00783,HMDB0060451,Reactand,Experimental
HMDBP00783,HMDB0059597,Reactand,Experimental
HMDBP00783,HMDB0041796,Product,Experimental
HMDBP00783,HMDB0000902,Product,Experimental
HMDBP00783,HMDB0002111,Product,Experimental
HMDBP00783,HMDB0060433,Reactand,Experimental
HMDBP00783,HMDB0060432,Product,Experimental
HMDBP00783,HMDB0060351,Reactand,Experimental
HMDBP00783,HMDB0060366,Product,Experimental
HMDBP00783,HMDB0060389,Reactand,Experimental
HMDBP00783,HMDB0060400,Product,Experimental
HMDBP00780,HMDB0000902,Reactand,Experimental
HMDBP00780,HMDB0001487,Reactand,Experimental
HMDBP00780,HMDB0004662,Reactand,Experimental
HMDBP00780,HMDB0001550,Reactand,Experimental
HMDBP00780,HMDB0059597,Product,Experimental
HMDBP00780,HMDB0000108,Reactand,Experimental
HMDBP00780,HMDB0000990,Product,Experimental
HMDBP00780,HMDB0001487,Product,Experimental
HMDBP00780,HMDB0000305,Reactand,Experimental
HMDBP00780,HMDB0001358,Product,Experimental
HMDBP00780,HMDB0000318,Reactand,Experimental
HMDBP00780,HMDB0006242,Product,Experimental
HMDBP00780,HMDB0060514,Reactand,Experimental
HMDBP00780,HMDB0060516,Product,Experimental
HMDBP00780,HMDB0060456,Reactand,Experimental
HMDBP00780,HMDB0060458,Product,Experimental
HMDBP00780,HMDB0060322,Reactand,Experimental
HMDBP00780,HMDB0060325,Product,Experimental
HMDBP00780,HMDB0060303,Reactand,Experimental
HMDBP00780,HMDB0060349,Product,Experimental
HMDBP00780,HMDB0001550,Product,Experimental
HMDBP00780,HMDB0060451,Reactand,Experimental
HMDBP00780,HMDB0059597,Reactand,Experimental
